anio;pais;pais_iso2;pais_normalizado;pais_dash;pais_es;lat;long;ciudad;Organización;convocatoria;imagen_url;temas_ocr/themes;posible_duplicado_2425
2019;España;ES;Spain;spain;España;39.545297;-0.347916;Albalat dels Sorells;;;https://lh4.googleusercontent.com/VNmMjqc75IEnvkpulmFPNdrD43I84kdwf2Kbx5oRxE4WSvwj6mnL8Q4G4lkJj9YFaVKq0Fi_phD0XrntcxabX9fbfHBORFG-a5jvpIuGOj6whbVYFVAViDtMq1kjny8;;FALSE
2019;España;ES;Spain;spain;España;40.48213455;-3.357931694627344;Alcalá de Henares;;;https://lh4.googleusercontent.com/byh-roRprI5kpa8T9mcGAkFwgCpEcTLmH7G4pN2LjF-tOEAWI8mBo3IOuFjdpOzG_5vX_Mmj7CkIFVFgtSjG8Gols4sJYja4lkSoit3ukNR7ygDz_LrFMjhb3F2KVqU;;FALSE
2019;España;ES;Spain;spain;España;40.5056615;-3.337250445381085;Alcalá de Henares;Espacio de Cuidados en Facultad de Ciencias;;https://lh4.googleusercontent.com/5HDZZUOYdwN6pjrkeXfb1oCLpBhRzmIYvlpYrQmew3E0pIRhD4cRbXm2gxVBcCnyLe8cltT61BqiErgi7YD-DP2GhZZC3RME0jPOMNth0JkfGuM5K6TLhOFYvE3Yk3E;;FALSE
2019;España;ES;Spain;spain;España;41.050619;-0.132126;Alcañiz;;;https://lh6.googleusercontent.com/QGbxIg9E_NL3STySVn_Rl9cC9NnhcsoFB5SzC_hpEHSx1dAViuKnEWIN1AJktQ4pH1SE53cvJ0vMuQRTNs10Gys_TxxyNGqp7tq7fRyhZVblOTUkZESTQrOELDytLg;;FALSE
2019;España;ES;Spain;spain;España;41.0508973;-0.1326364877506672;Alcañiz;;;https://lh6.googleusercontent.com/6TU9qrHUq-E_LqMoqLXblvJzqD8LPHrdbg5kzfXZ-iRnYPtLVsYEpJr4kqoNPN1uTHV-4nkc_jfplzphcH2_ZYH0fZQNuJ9cyAq1PXpH5BsDReQEKAsieooFrIuf0eE;;FALSE
2019;España;ES;Spain;spain;España;39.395505;-3.205947;Alcázar de San Juan;;;https://lh5.googleusercontent.com/AZUK_pAxPn58zXWFlLjkVxwH4pgUzHX5SyQYJXEjkYAyOzIwx1NNQiG7o02W1UPBLawO6e6VneeYuKoMVyYtV7IyrLKx6tJB4KJ-LuxGiZm-bftCUFJDn4oUod0ZSCU;;FALSE
2019;España;ES;Spain;spain;España;40.3447756;-3.830322719005159;Alcorcón;;;https://lh5.googleusercontent.com/jP7rJelwg_shs_SCsBoMg_AL_yiwkICcZIpz0SS62TkvkskICPpewH4VeUIcdU6Ya5Frfn-akeiFHNC1W20grw99Ur5Dob99nlGKGvv25LloVOFJQ4xlu8tkAOnFiA;;FALSE
2019;España;ES;Spain;spain;España;40.894689;-0.379754;Alcorisa;;;https://lh6.googleusercontent.com/vG3yXnazR_fU01c7qIgf0F9mwz0Sjg_baXi3ZqwcqGleR6sgpAAiI4dE60soEBv0C7QteZFlwWDoANRBwbGaS3ekrNbiMnVF36_FXZ_3M5XUTQ93XasKuZtsvd_tMmk;;FALSE
2019;España;ES;Spain;spain;España;36.131493;-5.44728;Algeciras;;;https://lh4.googleusercontent.com/7fkcqqo8IcdFBMwKsshJVKK21gOtxt97rgHJVXKJYNiYIF0zM4Bhb9U0ucIuGBdxYcWrXpN72xOLs3b1ihhSd2I5e6813oIVAAsj1vP4-BS39mZQl_eS8M0--YiWeI8c;;FALSE
2019;España;ES;Spain;spain;España;38.34791;-0.485988;Alicante;;;https://lh4.googleusercontent.com/ayVNjo8WfgzFMkKlr7HbKUXuK0uroLI3ZamimBi9TwHiMY5dLqTB7hmvAQid2c_sF2PlljRJLZVpMyXvNfBV4m4w0rwTQocfexZwNnHgXlA_14aN87E6oN_ALyzNllI;;FALSE
2019;España;ES;Spain;spain;España;38.68475865;-6.406827462237599;Almendralejo;;;https://lh3.googleusercontent.com/_9urLfi25RGWopNewwLGUZ6tp3PVbSNdCJBmiA1yP7xt3ixISTmNBVwxsKw3xqNtrBk_Isxiq1VabFgXAUi2eYgkRU4CQRj6eR06XxUb96nIfxqCNdmu7xk19dZzgz4;;FALSE
2019;España;ES;Spain;spain;España;36.841503;-2.463495;Almería;;;https://lh3.googleusercontent.com/UDqZ7cM-QzfzodnJvt9z5cd-IRKmS-ZsXvrAf9y3jpljEk4AWqEAygYyU8V2-f8lTfpXlXXIqEoXBgdd3tOcKPEQlbzqkQh0NSG_Tvg81p0CCH_X62qa7ZVDOsYopw;;FALSE
2019;España;ES;Spain;spain;España;36.8417071;-2.4638186;Almería;;;https://lh5.googleusercontent.com/Vr0lGyEsjB0J7y5LmpATrabL2-drCqcp1-s6kAnUVIQbqIgbBwTTdogYrpZsw7Toc4RsL7oU9zY9w4U4OnIucn7xrVMSc69P7f_nRPGnJSSDlLynwFqYiXA9c8f2kqVC;;FALSE
2019;España;ES;Spain;spain;España;36.827938;-2.450487;Almería;;;https://lh3.googleusercontent.com/avZlN0NnjQCvPsE-LQpq5xSGpk905WMpa5xjoB2byJ04Jo5g3F5pXnxCBhCUYpwgJDKZZTEw_F0vFOuafx2ii37s_-lBt7ImJqMKpKTCwmHX5K3BZkWKNVrrn7zrp7U;;FALSE
2019;España;ES;Spain;spain;España;36.84030245;-2.4626254215542973;Almería;;;https://lh5.googleusercontent.com/oC2tg9MVEv3l3DyBe9qpfd79dldqA1qaBCv81jw8-jhxwvgWPAi5MOYqfzlu4u6tfNNeCa1mc2FUmizHHk_X8vNbNCwMXQi2wrmN2F19KjF8pCJWohn640T0wJJ6s4F5;;FALSE
2019;España;ES;Spain;spain;España;42.8950901;-2.167939656688927;Altsassu;;;https://lh4.googleusercontent.com/BOahCS4IZqDVuO_BOHczwpAzNpOZY5Skc3RSy-hlCAIFYiIbP4T5EghvqU1MzvmYg-AJ_TKFtd035GOoH7PGjcbgYZigSHL_6IawVVn19KGas5JlkneFEJz_zU30UQKs;;FALSE
2019;España;ES;Spain;spain;España;42.89537495;-2.1684151673774554;Altsassu;;;https://lh5.googleusercontent.com/Ll-dYE0U9ylOY3bgwKj2Ab5c5vXJlnTEsUiNQEGc8JQL55P7t6W0gdMy1gzu7UytS4P6nBtntD9JFcuD8QT3Pws2392EqThLQKFZrs4Gql-j8i-XOtE_JU6fCs9K-Q;;FALSE
2019;España;ES;Spain;spain;España;42.8950901;-2.167939656688927;Altsassu;;;https://lh3.googleusercontent.com/a7vb-JBJD5Okc24ECr5bel5HDIOj-pCaGZCweBx32NK8LdKJxoesr-jpgYnL9N2IcQtvJ_TQTrqQXNTy0sSuT5GTRUC8Dbg1jNYwwKs1a1P95WH8lcYA-FrfoZVHag;;FALSE
2019;España;ES;Spain;spain;España;42.89538005;-2.1680902;Altsassu;;;https://lh3.googleusercontent.com/n_-Pr4CkHZGGMbFTkSMXlD5_U9hgqMNLxZgU84GfoY6hWfFOTnVX1ptW1OjzdPRfSvVnh_1uck92NPiVqpGerSCawAq_Q2c-RU3cHQXErnh_OioqyPGOtJsCzdhe6Yo;;FALSE
2019;España;ES;Spain;spain;España;42.89545575;-2.1676353920359817;Altsassu;;;https://lh4.googleusercontent.com/np0xIzQC40wwMNwX3WXkmgZBIDxMUWtDYnFJBMSVzLYP-J-YvGlUEGKJU18dbUPeftURhy-rJ8CgsHadinlwqkwE_4ndW3idZM4YDdBt2ojYVqgYwiNQ-UqvdYZTmDQ;;FALSE
2019;España;ES;Spain;spain;España;43.220685;-2.735045;Amorebieta;;;https://lh4.googleusercontent.com/J_rd6Kc4aKkoeJhi0MR2zMPOpncSVVGezSnxScBJ1dJmxV_VGmkV4uDFZcJxkvkEyhcGmdCcZ7D2vaCbunDLa5WYTUowjgHWQJMT1n2VUyHJtvFgSGckPxJW4rstTvQ;;FALSE
2019;España;ES;Spain;spain;España;43.2213366;-2.7351135;Amorebieta;;;https://lh4.googleusercontent.com/nOu4km9_vXnqRFQGIqjTpMNKIZpk13E2LoULVynzupyO33FTZAfsbKKEeZ9OcQFHxQRE9PJQrW2iyS81zVcJ5VgFAfxkiwMvgJDrGVZhFR4xX3dEJLXGKkwaqgAsMik;;FALSE
2019;España;ES;Spain;spain;España;43.22048;-2.733408;Amorebieta;;;https://lh4.googleusercontent.com/SukjJsQHAHno9D0210uRXEnySquyILWILd46jn4JhjHqHHrgabV6nd4gvP7_7rG7MZXUiVnn87GECgTdqdNPpSznyZdGCdEW7ChTy50GFtiL0ocFn9P7hLuFK39FVM5m;;FALSE
2019;España;ES;Spain;spain;España;43.2202548;-2.7347315;Amorebieta;;;https://lh4.googleusercontent.com/g_8CVJmBlXnv8G0OLbgBII_K6XaTybfrArPr9ouGa8F5QuhfH2s3yYbFQiQO6UrH0R-kBF57bMbjFosJwGMpE8o_xhmtmoCBgj4KLwH_tLzuG-KkhhW8WWF2Wgm1ww;;FALSE
2019;España;ES;Spain;spain;España;43.2214661;-2.7346175;Amorebieta;;;https://lh3.googleusercontent.com/YbK-_bOS1mYs58xSahT897FcE3iZUlnk4whdYqonkDRILdIgDx-Hnb0ih8fp6miQ2ragixpL_1rXR3kMpb3bJ7uMHWtwIPPhIfxJppDlPw4Qyn5GGLQYVeRh-8yoRaPR;;FALSE
2019;España;ES;Spain;spain;España;43.2203396;-2.7340161;Amorebieta;;;https://lh5.googleusercontent.com/tYzz5JNNI2RjYXJHLGT2JSw-xBDYZdW2xJB7Ympgtk7WuyolvhWknpkh5WaK4Veh2t9Vp4lPNdZ37G6-n_aOHsuYgzdh5bI4bey4aiIStOYIvuvYAOfPBq625_KxxS_x;;FALSE
2019;España;ES;Spain;spain;España;40.975671;-0.447496;Andorra;;;https://lh3.googleusercontent.com/kM1htWVb-RBgRIaB5NR09droQMvO9rQ8FoTYycFzbBlKGnQ3HlHC9RdOx7Vh1y2NmcreKFf97bM-ET8e24wzG05S2u-nLVRh2-8wmVZ0kwWoVy6R_79gMbK5MkQcz9k;;FALSE
2019;España;ES;Spain;spain;España;42.833229;-1.638747;Antsoain;;;https://lh4.googleusercontent.com/mJsVeaspojFfFM7mG42OT0_6MDJbAPMHLDowHXFZFYk4p7vkuH_e5ro_W3FRU5rzkuoy4lpq5xJJ-qMWQLoNv6uYzIpc7SIeDneDXxFhS3mHUTSC5kviZ2J6X6no-qU;;FALSE
2019;España;ES;Spain;spain;España;42.831848;-1.638044;Antsoain;;;https://lh4.googleusercontent.com/HAyp13u5gOUA-DUW5ZiVcO24FKlmqhiF_gKJRighrK7oKk1vtKCn-HOlf72jnS6dxgS3E5zFrZ-08wLEq6tgISLtz-oF11epYGiDo8XrhOAcGjXBVI9_rJsI3afnCE_q;;FALSE
2019;España;ES;Spain;spain;España;43.100419;-2.383244;Antzuloa;;;https://lh5.googleusercontent.com/n5EViMfeufXLbdKx14TWyPigMhcU6egRQo3E8tmWFZlkgQlIHmzFiCpZDHO5Y41qYnL3x2VoxZcK5SPy16NFIb37_Z-pVGPIHuVO4JvOALu8uDOMnPFyKM8fTUfGA9g;;FALSE
2019;España;ES;Spain;spain;España;43.1001575;-2.3824846;Antzuloa;;;https://lh5.googleusercontent.com/TbWUcRvXyvdKsdhQllFI5RB9HRfviJ4R0JjQAC8hky3XyavM5McORoBLxy4z-p04Vq-hBALNncPQZBq_XLVzQkFpWOzX4PsHq73CzVz_hIaiOsJTR2f1ULDd0hEttfwk;;FALSE
2019;España;ES;Spain;spain;España;43.1006791;-2.383193355784414;Antzuloa;;;https://lh4.googleusercontent.com/VnHFcE9oddroPfD9iOPiZv9AZDrMWd1GuenJedqMV3uQlhLbpUKphdWEzcLfcEukyoh5kGI-CW1yyaB8DoA0rv9yIjssWJX6INtkyAxJCHDGUsmYcYsAvSXrTHJM_xU;;FALSE
2019;España;ES;Spain;spain;España;43.09896565;-2.382290193896279;Antzuloa;;;https://lh5.googleusercontent.com/nW0sqPIgm_hUneZT1mSGRHxyTD_byqV-lCOx9fF5HRnGb-jSHzB5WrjQ7kEyoWIAXXCkTBxgpa7m-nLSN0S-NBqmUpVEvMV-ikwWZcZo4aR2sefz6LUzhe0Muen5Rq1g;;FALSE
2019;España;ES;Spain;spain;España;43.0981983;-2.3811205969314955;Antzuola;;;https://lh6.googleusercontent.com/r03zHe4qqYrXyljeQ7vAzeclDQ18cWhqLe06-RnhBeQ1azbPNoaJq8erybsrAz2you7nEvxvwK71tqkvSQ6ERFbkb2iPyilkgAWeo1LD_uQYDbEDJVS58hm48XwoLMGc;;FALSE
2019;España;ES;Spain;spain;España;41.67043;-3.689087;Aranda de Duero;;;https://lh6.googleusercontent.com/X07qvBfiWV5N75adKzhJNV7vzXOZu-Tev-WUlo_eU9_1Zy20HNNjZV1TYnBZS-6wIFWSYS1MzsmNhMbV__uosLOwgcTgy3zEqF5PZ5hYLxL2TsT7iK0Nrm-Lb_Q00Auu;;FALSE
2019;España;ES;Spain;spain;España;41.6710461;-3.6880177;Aranda de Duero;;;https://lh4.googleusercontent.com/g0lNlADXGTTUJR3riWaWeFXNBhKQn3pESmMnFZbcGM6bDdkGz6YgcwfUwut9xXInKFjzaZs7kMhyqRjtuEyWGjSX1JWzXZSd3UFS6QSNKdsrbnARL4-yQ3WD53ivdJQ;;FALSE
2019;España;ES;Spain;spain;España;41.66936;-3.690349;Aranda de Duero;;;https://lh6.googleusercontent.com/BhnMCcEqGI8PjXBzfwL5DPL03WKL52Oge_3-5sAQ7FoGeAn20i_9iSqT2rjx0G3PJs02vjGo1GBEyfJ7wIDlDlirZ0AiInFMae7z14w8VXBYWP2HuT7jpLNDz9wVvFM;;FALSE
2019;España;ES;Spain;spain;España;41.670285;-3.688584;Aranda de Duero;;;https://lh4.googleusercontent.com/7GYlKPJ5hUov_lnfyAQTtCp5q-feA47UdDtqf17ccw6L8RdwPMg4Qm5yoh5TvXQyOuCx16McrfTifrhbjUymDngnuOdlW35vXVsDsBZo1Rxe9SYHmUxC1fS_IEDzetkE;;FALSE
2019;España;ES;Spain;spain;España;40.03218;-3.603586;Aranjuez;;;https://lh4.googleusercontent.com/WMDiVmK3zWciRa_u51hO_kwOcGprOHflqp5llHwAFrnpYx9uDLscS1TegwjfKUAWcBjp5q6CTo2GAPkbKzbRnugF1RJz6jWi8v6tafBLGd6DQbsL-bTHjAoUFm0TG8s;;FALSE
2019;España;ES;Spain;spain;España;40.032884;-3.604241;Aranjuez;;;https://lh4.googleusercontent.com/84Rc2rUDNA5zUYXOMG8N1SsyGB_IEQTjF_do0oEZQMsq137VlD_JaoMTqsoMYH3iu0JpVtFntw5CGwS4weRnG6CYE4s_cVUz2_oGL1snFe756Ql4r5x_nlBDNXFZPQ;;FALSE
2019;España;ES;Spain;spain;España;40.028042;-3.60238;Aranjuez;;;https://lh3.googleusercontent.com/--uYAA1eNq75Y8s3uy58hl7rWzu-oC3TZr0pX6J6pbI_6uGkL3x-pdvKaqsiWYiTf67x4PoKF8t5KIUs-aU19nTRtJeToRgK3NPGVES5Ag392eSwCvGD13sk6vecNCQ;;FALSE
2019;España;ES;Spain;spain;España;42.915895;-2.03945;Arbizu;;;https://lh5.googleusercontent.com/ZR1Vk8I4CpKehehLH_V3vqdKd1B-hQNBSDK_N_-MFwagtIvQTBIyW9u0bz18IFP5lm2HyDCJa35E03FyY3DtQPGNQoGnGJ5f6xKXAoyK51hQd_eOdSPioEIvSLKW46c;;FALSE
2019;España;ES;Spain;spain;España;42.915452;-2.037999;Arbizu;;;https://lh6.googleusercontent.com/Sp3jVVGbSKt4DSBZZF69pkGdWuvSqX4WoC91g2gJ8qHCx8oODKXAupAvhqgpY9HJL07DeA8-7pUAPn3lggVuwWbdECiFQEJeSrCQEiSFzD7VL4uczGw6aD0oVY_pacg;;FALSE
2019;España;ES;Spain;spain;España;42.913742;-2.038861;Arbizu;;;https://lh6.googleusercontent.com/Mcl4uUZ32r7nRgFc4IzuSnatrW3mYgbmdYQc8eoPaVjYdu31QdQ9VTmsGGjhiSowYeyl-KZYf4Ge9QQg7_EBCetTvellz-TZvUDRJJu8kViUqi-LWfugXBQgzNWjikI;;FALSE
2019;España;ES;Spain;spain;España;42.911478;-2.047474;Arbizu;;;https://lh5.googleusercontent.com/EorrppBRyZa2WRnY8NKHcB_PWu1mkdCFEtCbZ8ryEJZ2fdCEB2nShBw1Y946kjO1GzXrLunOt3yqW5WDS4P75YQ0HxbiyjyKBupXE2z-Qasqgz5RYGEqraulRPR4XAD8;;FALSE
2019;España;ES;Spain;spain;España;41.7857396;1.0979694;Argamunt;;;https://lh4.googleusercontent.com/sSw9UvGVdNofXf6s-_bosZ2htA-NKdfVoCZ0NFk7M2rtKhk79l5V3qm8jgqgQ_CyAvuIp-YvE7vLpEHMFW5Yhup7oIPBljMhosAlmNfMnJ9pRoZ9dsQvI5KalmMWVLIq;;FALSE
2019;España;ES;Spain;spain;España;42.22674;-2.10074;Arnedo;;;https://lh4.googleusercontent.com/rDbjKpM70p2d_rNf-U_ros1SZCaNnHo2of6w4BsDiFUoc3QwQ9ePrtq50_NNwYd9nmSiceQWyTvwjK-tkp-zo3jUxO_-kYdST_yABU9H3mVcaiTz1beOhpy5y38JZwaX;;FALSE
2019;España;ES;Spain;spain;España;42.22654;-2.10065;Arnedo;;;https://lh5.googleusercontent.com/qBSHdJ-tTf-kfGtuPSvCZxQXRFtHEMniq3UXqm7g5Jy3_9Pi0qUBcyWzVEnson5VD-EElPE_DUef9b2hxLoq7Sz2VrCma5qYZ1-uf_kHKf6CjhL3_Trfije5HaTRuQ;;FALSE
2019;España;ES;Spain;spain;España;42.22687;-2.10251;Arnedo;;;https://lh3.googleusercontent.com/G_cBZjvAsV7AnXyTZVqxRgLnD_ukFFh4-GTVKZSL1GBm-rsUBs-p9XbqzGWukjesAr-BTCeI8HGbFwyG2XHM_2kZmULvM9rFHtreNWjLliyfzCC4RJDk3FyJQLZDiXXO;;FALSE
2019;España;ES;Spain;spain;España;42.22637;-2.10196;Arnedo;;;https://lh4.googleusercontent.com/ubEjFJqTDO-7Immf-Y4h-s3bGtGcVSDi-fARzmMTK0uXC767GC5BIsr2B9oyDdC_OZ5ZorxqErvTKhy70SJdKrrdoZIYb-MqMIPU3MsnxGAdiln8U3ImYmEhP0JECpw;;FALSE
2019;España;ES;Spain;spain;España;42.22676;-2.10042;Arnedo;;;https://lh4.googleusercontent.com/FfTBF-M99WMWaEndcaszimPo2WaON9zvU3V8lKn9WAHkoyGT08xqS1WcbYUP-CXjLcR0ffWvReBdzPOtSot9hpvOkO7QKzTG89bTrAlsOseLNMcftEtb7UixiB1XWL8;;FALSE
2019;España;ES;Spain;spain;España;43.103207;-2.824953;Arratia-Nervión;;;https://lh6.googleusercontent.com/3PPfnNPbx4afgmQrre8jRw6dZYk56eojlSrciq3noZ02-1AofExC5L1QEP3W1t8Y5_OLIjuB53B4V7rUfI-UxiaWpakL_Yg2E47JW9bsV8rox6bHecG-wu-w8xbvWxQ;;FALSE
2019;España;ES;Spain;spain;España;28.958785;-13.549489;Arrecife;;;https://lh3.googleusercontent.com/EwYIzWqrH_qCEqrOWXlRxfvo6oTaIvXONPO_8JXQASfmnfNQwqKNhpN3FsdXYsxYfLtOpU1-fmP9jWxidfq4qVcfNqfEl1vdBOqkzmiRgke_qBVMvVgTS89Uipdf3vhv;;FALSE
2019;España;ES;Spain;spain;España;28.958874;-13.549924;Arrecife;;;https://lh4.googleusercontent.com/dpLjXoghL-i-e-Lp0O3DmvIt5rMlWP5D_rRdD6JqofpfFt8Ok4H5XKHiY9zqDmfmbILrgfS7S-lsO_QDNQCgr809xozZcqOF5OYzUI4IdJMtulwf1QUIPQ7af6LXoA;;FALSE
2019;España;ES;Spain;spain;España;41.796939;1.954428;Artés;;;https://lh6.googleusercontent.com/3GYK8UvM0GenRjHgsy3yp2n9q4i61X_wZIgnFJwq7DicTp7ZpxQ1RjfcvJOp4y0SMSzBF80nyg3m-whKmq011tMeVNSqtAQpSH6aUYAzUhNIj89HTCW-JYu3QbGOrLo;;FALSE
2019;España;ES;Spain;spain;España;41.797655;1.955257;Artés;;;https://lh3.googleusercontent.com/xKGzbDt9DvIVD6GozL7KQ5bOVC_amqqdpV3oqZYSLPDwIu0S_7N4-ThVN9mtAbmivJOAqn2BxnQLxBVmPOXhyDTNR0n8PLCUNcjQcNOA2L9ExAqWrD1jpZBVKiy0mw;;FALSE
2019;España;ES;Spain;spain;España;41.797193;1.954751;Artés;;;https://lh3.googleusercontent.com/TL8vHaO5hoN78dO21A_ZoCtHlzfPysiTOSg2bewSEeuBFoKDBBfjymqISCeo2U4sRswA3FN5Yhuv_nxZXFle13KxB0XdgvuT9FhJKWJ9ds-CCWH9mbAzR_aCrxKpPauP;;FALSE
2019;España;ES;Spain;spain;España;41.797084;1.955756;Artés;;;https://lh6.googleusercontent.com/uaNOOs-ICF6CRg-Y8Lwwbqus5ke3eiu6R4uiFAr9UVotbUnxWWCiOOVz7TyODMd0LMfiBZPODpoWcwjs9rTq8gqUNroG706IfksZD6irsTpqkGN7Z7UHaMbH0DfEOA;;FALSE
2019;España;ES;Spain;spain;España;41.796994;1.954777;Artés;;;https://lh4.googleusercontent.com/KwNgRDrqkSKvATzTUyz6EBFJMo8s-entSr72Fs1eNH6jB28Qq5xfZ6n_jezDMyamTqZp7QqrC8nXf6sYOXWL_RVi3Yl6PnFkIiggT6Ab2GGEysxeHqyBvKOvn8mcaRE;;FALSE
2019;España;ES;Spain;spain;España;41.796466;1.955535;Artés;;;https://lh5.googleusercontent.com/xL2NHpzC2qIjb-i865SGZk187r6mNtYpTx0XI-z9u7EXEIlpNOtGJupVEd4UilHZVfFESEWYCUBPF-OesymZ_EvMZhNtr9moxd55bUls5B4fEtayHtfh_hMyq5qILQ;;FALSE
2019;España;ES;Spain;spain;España;43.451152;-7.853007;As Pontes;;;https://lh5.googleusercontent.com/lqq0LCR2axTAppYdKpbFsdKJZG_YjesqsdZjDJ3cxucV0XIsM670dkPZMwDIc-03s3uoGQKZmFaNzzm0InWeM5vXLs70Y76Z4UES31-qbLmNw7bxXIfg1jW9blQgBw;;FALSE
2019;España;ES;Spain;spain;España;42.817931;-1.64654;Atarrabia - Villaba;;;https://lh4.googleusercontent.com/6eFKPacNPxkxpVFBqv1OBzepx6hBFJemdjFHp-M0mwKtwli7vzPLz4U4Y0aTkGmLKiOSOGZr2KC9iWms4XkkupNel0mx65lU3YSwKyhbbkOU9OcyTPK0HuRiI31zZS0;;FALSE
2019;España;ES;Spain;spain;España;42.8321972;-1.6073611340743232;Atarrabia - Villaba;;;https://lh5.googleusercontent.com/CXfGCHm86zlzniefkg4MFt-JQrEORw9jR241SJvKqhByXPkuUpy4zf7v8EM5hPBMby4i96tITucO6HPth1akXV2a3b3VEyrBMNh_eLPm4TAe6AYtgNS9dhm47tnebA;;FALSE
2019;España;ES;Spain;spain;España;42.832422;-1.611214;Atarrabia - Villaba;;;https://lh3.googleusercontent.com/8SIQqJVEZFNGucTQn7WIS_jHxpKK-uYKKsgRMxaVOjJxcFQ_P6tI1WbRWIUVXf6RxK6DPjyaIEVyd5MjgnTsvxtQoXemYObuiwJlRUY5tza6KO8DroXJ_xqdyQ8x1dqP;;FALSE
2019;España;ES;Spain;spain;España;42.832726;-1.605819;Atarrabia - Villaba;;;https://lh3.googleusercontent.com/LR-RbDemgItzl0IXQEBmpS6jhEflc0vRx66nnuRTup2Bww4jEk5UmDeMKJF4F-t0djtUOBdIhII_1zeIF9AmX5wLTwLii8ARseBj6O5spF8SkF_4-lb3v7JjoqTD1Q;;FALSE
2019;España;ES;Spain;spain;España;40.654119;-4.696822;Ávila;;;https://lh5.googleusercontent.com/MAvDEaT8ZfMaPca1uwhqL_aoMUY8HlgZFMRgkkBZNSVDtvkmtFTafDcu6sd00pyZqH6_rU-8QPdS1a4L_WwYiZNw7KTiCnTnGtgzlqmJZryxt-JhBT0LQ-Ki--Thzbo;;FALSE
2019;España;ES;Spain;spain;España;43.556071;-5.924722;Avilés;;;https://lh6.googleusercontent.com/91RtBSLtECa1yrb-et0jMNIvK7T98amoDYha2j-4j8V87APL1aDLwbwajPEStW6ZOgpdLJ0FyQjEp-C7FAEZOfC12lO9hyu8exoYHt4fGGJuzPURVnTb2xMrHG3udZM;;FALSE
2019;España;ES;Spain;spain;España;37.212582;-7.408731;Ayamonte;;;https://lh3.googleusercontent.com/hlXCDfhXXx2VdMWt7IhxQ4fGnPIN3lT2Ur4OWMQJQ-rPGNh_113nDgOAZToHeSM9bM_ZNIXU4GuSEWzl2cBbdWBw6NVQBkBnKYZgt4C7LEXfrVGsYxTXNzwdTY8mlp_7;;FALSE
2019;España;ES;Spain;spain;España;38.8783741;-6.9704282;Badajoz;;;https://lh4.googleusercontent.com/51CWynrel4VInv51YsVLguTl9izhmKCh3u7ZW7jVbsLUqF8nXqBhPI4wx4YlSyP7DWQxs48JYs0proniykWuevgE8BQ_GjAFazd2kiXT5GZMvkEmc11sdeteSoZ2ig;;FALSE
2019;España;ES;Spain;spain;España;38.874325;-6.974679;Badajoz;;;https://lh6.googleusercontent.com/MJF636tTsQ74bd5GjG7oG61Y70nehZvqJx44UXPejEyxJsT7ZiiEPL_ipIzYQ3yfFsNsb-H0CABOHcHlIzFbKdcu2QX7Fgta52e3j2bUQFFOBGyQu0r8E6Mo2eTw_ME;;FALSE
2019;España;ES;Spain;spain;España;38.8850722;-7.007832871480037;Badajoz;;;https://lh4.googleusercontent.com/EeAr8XWxNqY5sMkOVWJo1HmvpZFIK_Gjx9EYo9CSNNvIaSmIk3wHXkPXVGsJPgWXJrE9f3npLskSXgFzm16hfJ44hLCIymC_T4h1FgbBH9CMqon_4znb0IUTM6vsOg;;FALSE
2019;España;ES;Spain;spain;España;38.875026;-6.974363;Badajoz;;;https://lh4.googleusercontent.com/-i0lprEoJFA3l4i4ePZCJ88DT1rE5fFnkBC3qkqBBZUKEwLQ2ULwUC_54-PszvVD46C8tBWVyu_7fDLiyksxoTjNWPXgkVjtrDdt-We9hBtFr1ns331oJhkKUmNCKQ;;FALSE
2019;España;ES;Spain;spain;España;38.873533;-6.97512;Badajoz;;;https://lh3.googleusercontent.com/Mi9GDQCyscQIR6I6vZ3TmTNjiU1vG5zN2zQMzjOfeccpnnPWam_aQpdwCHxEZbSfCp6lISF9t6bR9GK5LsiYBbWachZSD8luBR2cdWs4rUWnhqLKAXFKdc_jcg0PV-s;;FALSE
2019;España;ES;Spain;spain;España;38.878716;-6.969814;Badajoz;;;https://lh4.googleusercontent.com/ddzo-FSxoc2ufrebry8x4QeC-QoEC_wf34GC9TJTE6Hki_OTUTRJfxge1YAn3DPmGREZWUMpMTPHB_ZvzcOXLeunwjiMk0HqnvGCy3_mCR1ERdNxFBPpl8zqGvJVVv6P;;FALSE
2019;España;ES;Spain;spain;España;38.8761042;-6.9705606;Badajoz;;;https://lh4.googleusercontent.com/O2BrGhJZyKJfQigukVb0OIXVdx-FJbkRayay3YpLPze5XSltqnNWUkw8DB8_8muciLl5iXNyn6tclKrBnP7cqCeduY7Ritk9-slz1Lbe8FE7rbzXLe2i5DeMw-YSN6-Z;;FALSE
2019;España;ES;Spain;spain;España;38.87416;-6.970613;Badajoz;;;https://lh3.googleusercontent.com/UEO6oDsXTM70ydlGv2XieA942YS0UvG393rh6YpkjSFxhURAVfQMGpbAjCkf-LuhGp-999WYz7DQssi-YdG6oBF-uHCNB4GRQrlJGTI8vGCPfT6Qrd_mGXjZ7ggdtKY;;FALSE
2019;España;ES;Spain;spain;España;43.423063;-2.814407;Bakio;;;https://lh3.googleusercontent.com/VdGqQ_FX0gDx76MrCW03R8MVeex3Whjl2FBMEldyW-XdjdBETVefm1fyyYxFLxmtFuxKjgOJ37HyxcTbYoXciGZyoXEjGeaeisL--MV2-k3NACwXxkkdhgg2dvBnn6tq;;FALSE
